transaction_id,account_id,merchant_id,timestamp,amount,currency,transaction_type,status,is_injected_anomaly,anomaly_type,customer_id,customer_country,customer_segment,typical_amount,preferred_hour,international_probability,merchant_category,country,online,signed_amount,effective_amount,customer_transaction_number,previous_timestamp,previous_amount,previous_merchant_category,time_since_previous_transaction,hours_since_previous_transaction,days_since_previous_transaction,transactions_previous_7d,average_amount_previous_30d,average_amount_previous_90d,amount_ratio_to_previous_30d,average_amount_all_previous
T0000148,A00099,M00073,2025-07-22 20:31:00,78.23,EUR,Purchase,Completed,False,none,C00087,Spain,Premium,120.99,18,0.391,Health,Spain,False,78.23,78.23,3,2025-06-25 20:09:00,20.72,Books,27 days 00:22:00,648.3666666666667,27.01527777777778,0,20.72,79.48,3.775579150579151,79.48
T0000349,A00099,M00049,2025-11-15 17:02:00,116.38,EUR,Purchase,Completed,False,none,C00087,Spain,Premium,120.99,18,0.391,Home,Spain,True,116.38,116.38,4,2025-07-22 20:31:00,78.23,Health,115 days 20:31:00,2780.516666666667,115.85486111111112,0,,,,79.06333333333333
T0000972,A00100,M00049,2025-12-11 14:50:00,62.2,EUR,Purchase,Completed,False,none,C00087,Spain,Premium,120.99,18,0.391,Home,Spain,True,62.2,62.2,5,2025-11-15 17:02:00,116.38,Home,25 days 21:48:00,621.8,25.90833333333333,0,116.38,116.38,0.5344560921120468,88.3925
T0000346,A00101,M00027,2025-01-15 12:48:00,81.09,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Electronics,Germany,True,81.09,81.09,1,,,,,,,0,,,,
T0000059,A00101,M00019,2025-01-21 17:40:00,49.95,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Books,Germany,True,49.95,49.95,2,2025-01-15 12:48:00,81.09,Electronics,6 days 04:52:00,148.86666666666667,6.202777777777778,1,81.09,81.09,0.6159822419533851,81.09
T0000027,A00101,M00051,2025-01-22 16:56:00,41.01,EUR,Purchase,Declined,False,none,C00088,Germany,Standard,44.27,13,0.181,Home,Germany,True,41.01,0.0,3,2025-01-21 17:40:00,49.95,Books,0 days 23:16:00,23.266666666666666,0.9694444444444444,1,65.52000000000001,65.52000000000001,0.6259157509157508,65.52000000000001
T0000913,A00101,M00024,2025-03-15 12:35:00,15.23,USD,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Books,United States,True,15.23,15.23,4,2025-01-22 16:56:00,41.01,Home,51 days 19:39:00,1243.65,51.81875,0,,57.35,,57.35
T0000843,A00101,M00051,2025-04-08 13:14:00,70.7,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Home,Germany,True,70.7,70.7,5,2025-03-15 12:35:00,15.23,Books,24 days 00:39:00,576.65,24.027083333333334,0,15.23,46.82,4.64215364412344,46.82
T0000598,A00101,M00019,2025-04-18 09:47:00,48.33,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Books,Germany,True,48.33,48.33,6,2025-04-08 13:14:00,70.7,Home,9 days 20:33:00,236.55,9.856250000000001,0,70.7,44.2225,0.6835926449787836,51.596000000000004
T0000523,A00101,M00051,2025-06-21 18:59:00,37.42,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Home,Germany,True,37.42,37.42,7,2025-04-18 09:47:00,48.33,Books,64 days 09:12:00,1545.2,64.38333333333334,0,,59.515,,51.05166666666667
T0000101,A00101,M00051,2025-06-22 13:39:00,92.42,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Home,Germany,True,92.42,92.42,8,2025-06-21 18:59:00,37.42,Home,0 days 18:40:00,18.666666666666668,0.7777777777777778,1,37.42,52.15,2.469802244788883,49.104285714285716
T0000076,A00102,M00065,2025-08-06 14:19:00,59.1,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Fashion,Spain,True,59.1,59.1,9,2025-06-22 13:39:00,92.42,Home,45 days 00:40:00,1080.6666666666667,45.02777777777778,0,,64.92,,54.51875
T0000748,A00101,M00051,2025-08-11 09:42:00,104.59,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Home,Germany,True,104.59,104.59,10,2025-08-06 14:19:00,59.1,Fashion,4 days 19:23:00,115.38333333333334,4.8076388888888895,1,59.1,62.98,1.7697123519458544,55.02777777777778
T0000662,A00101,M00019,2025-08-25 13:56:00,9.1,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Books,Germany,True,9.1,9.1,11,2025-08-11 09:42:00,104.59,Home,14 days 04:14:00,340.23333333333335,14.176388888888889,0,81.845,73.3825,0.11118577799499053,59.984
T0000308,A00102,M00043,2025-08-28 10:19:00,257.22,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Travel,Germany,True,257.22,257.22,12,2025-08-25 13:56:00,9.1,Books,2 days 20:23:00,68.38333333333334,2.849305555555556,1,57.596666666666664,60.525999999999996,4.465883442328839,55.358181818181826
T0000990,A00101,M00043,2025-09-27 17:10:00,390.57,EUR,Purchase,Completed,False,none,C00088,Germany,Standard,44.27,13,0.181,Travel,Germany,True,390.57,390.57,13,2025-08-28 10:19:00,257.22,Travel,30 days 06:51:00,726.85,30.285416666666666,0,,107.5025,,72.18
T0000685,A00103,M00055,2025-01-10 11:38:00,112.76,GBP,Purchase,Completed,False,none,C00089,United Kingdom,Premium,101.46,13,0.237,Home,United Kingdom,True,112.76,112.76,1,,,,,,,0,,,,
T0000779,A00103,M00031,2025-02-26 20:40:00,167.44,GBP,Purchase,Completed,False,none,C00089,United Kingdom,Premium,101.46,13,0.237,Electronics,United Kingdom,True,167.44,167.44,2,2025-01-10 11:38:00,112.76,Home,47 days 09:02:00,1137.0333333333333,47.37638888888889,0,,112.76,,112.76
T0000063,A00103,M00027,2025-04-04 11:14:00,309.12,EUR,Purchase,Completed,False,none,C00089,United Kingdom,Premium,101.46,13,0.237,Electronics,Germany,True,309.12,309.12,3,2025-02-26 20:40:00,167.44,Electronics,36 days 14:34:00,878.5666666666667,36.606944444444444,0,,140.1,,140.1
T0000580,A00103,M00031,2025-05-01 17:51:00,339.52,GBP,Purchase,Completed,False,none,C00089,United Kingdom,Premium,101.46,13,0.237,Electronics,United Kingdom,True,339.52,339.52,4,2025-04-04 11:14:00,309.12,Electronics,27 days 06:37:00,654.6166666666667,27.275694444444444,0,309.12,238.28,1.0983436853002069,196.43999999999997
T0000014,A00103,M00028,2025-08-29 20:22:00,138.92,EUR,Purchase,Completed,False,none,C00089,United Kingdom,Premium,101.46,13,0.237,Electronics,Italy,True,138.92,138.92,5,2025-05-01 17:51:00,339.52,Electronics,120 days 02:31:00,2882.516666666667,120.10486111111112,0,,,,232.20999999999998
T0000755,A00103,M00031,2025-12-22 12:19:00,248.23,GBP,Purchase,Completed,False,none,C00089,United Kingdom,Premium,101.46,13,0.237,Electronics,United Kingdom,True,248.23,248.23,6,2025-08-29 20:22:00,138.92,Electronics,114 days 15:57:00,2751.95,114.66458333333333,0,,,,213.552
T0000430,A00106,M00060,2025-01-09 13:49:00,22.09,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Italy,True,22.09,22.09,1,,,,,,,0,,,,
T0000557,A00105,M00060,2025-02-16 09:00:00,68.71,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Italy,True,68.71,68.71,2,2025-01-09 13:49:00,22.09,Entertainment,37 days 19:11:00,907.1833333333333,37.799305555555556,0,,22.09,,22.09
T0000500,A00105,M00061,2025-02-20 15:23:00,23.72,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Portugal,True,23.72,23.72,3,2025-02-16 09:00:00,68.71,Entertainment,4 days 06:23:00,102.38333333333334,4.2659722222222225,1,68.71,45.4,0.34521903653034497,45.4
T0000530,A00105,M00060,2025-03-27 16:00:00,41.65,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Italy,True,41.65,41.65,4,2025-02-20 15:23:00,23.72,Entertainment,35 days 00:37:00,840.6166666666667,35.02569444444445,0,,38.17333333333333,,38.17333333333333
T0000062,A00105,M00036,2025-05-10 15:19:00,74.9,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Sports,Italy,False,74.9,74.9,5,2025-03-27 16:00:00,41.65,Entertainment,43 days 23:19:00,1055.3166666666666,43.97152777777777,0,,44.69333333333333,,39.0425
T0000424,A00105,M00076,2025-06-02 16:30:00,43.65,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Health,Italy,False,43.65,43.65,6,2025-05-10 15:19:00,74.9,Sports,23 days 01:11:00,553.1833333333333,23.049305555555552,0,74.9,58.275,0.582777036048064,46.214
T0000132,A00105,M00076,2025-06-30 09:58:00,85.09,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Health,Italy,False,85.09,85.09,7,2025-06-02 16:30:00,43.65,Health,27 days 17:28:00,665.4666666666667,27.727777777777778,0,43.65,59.275000000000006,1.9493699885452465,45.78666666666666
T0000832,A00105,M00060,2025-10-17 17:45:00,48.79,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Italy,True,48.79,48.79,8,2025-06-30 09:58:00,85.09,Health,109 days 07:47:00,2623.7833333333333,109.32430555555555,0,,,,51.401428571428575
T0000505,A00105,M00060,2025-11-27 15:28:00,36.21,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Italy,True,36.21,36.21,9,2025-10-17 17:45:00,48.79,Entertainment,40 days 21:43:00,981.7166666666667,40.90486111111111,0,,48.79,,51.075
T0000871,A00105,M00061,2025-12-13 15:41:00,34.09,EUR,Purchase,Completed,False,none,C00091,Italy,Standard,80.09,13,0.235,Entertainment,Portugal,True,34.09,34.09,10,2025-11-27 15:28:00,36.21,Entertainment,16 days 00:13:00,384.21666666666664,16.009027777777778,0,36.21,42.5,0.9414526373929855,49.42333333333333
T0000186,A00107,M00039,2025-02-11 04:38:00,85.02,GBP,Refund,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Sports,United Kingdom,False,-85.02,-85.02,1,,,,,,,0,,,,
T0000988,A00107,M00071,2025-02-17 18:30:00,87.46,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Fashion,United Kingdom,True,87.46,87.46,2,2025-02-11 04:38:00,85.02,Sports,6 days 13:52:00,157.86666666666667,6.577777777777778,1,85.02,85.02,1.0286991296165608,85.02
T0000324,A00107,M00015,2025-02-25 16:36:00,33.27,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,33.27,33.27,3,2025-02-17 18:30:00,87.46,Fashion,7 days 22:06:00,190.1,7.920833333333333,0,86.24,86.24,0.38578385899814477,86.24
T0000509,A00107,M00015,2025-03-09 18:04:00,128.73,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,128.73,128.73,4,2025-02-25 16:36:00,33.27,Restaurants,12 days 01:28:00,289.46666666666664,12.06111111111111,0,68.58333333333333,68.58333333333333,1.8769866342648847,68.58333333333333
T0000295,A00107,M00011,2025-04-11 17:17:00,48.28,EUR,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,Germany,False,48.28,48.28,5,2025-03-09 18:04:00,128.73,Restaurants,32 days 23:13:00,791.2166666666667,32.96736111111111,0,,83.62,,83.62
T0000469,A00107,M00015,2025-05-07 15:50:00,67.92,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,67.92,67.92,6,2025-04-11 17:17:00,48.28,Restaurants,25 days 22:33:00,622.55,25.93958333333333,0,48.28,76.55199999999999,1.4067937033968516,76.55199999999999
T0000730,A00107,M00015,2025-05-15 17:26:00,41.84,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,41.84,41.84,7,2025-05-07 15:50:00,67.92,Restaurants,8 days 01:36:00,193.6,8.066666666666666,0,67.92,73.132,0.6160188457008245,75.11333333333333
T0000844,A00107,M00052,2025-05-22 09:38:00,142.78,EUR,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Home,Italy,True,142.78,142.78,8,2025-05-15 17:26:00,41.84,Restaurants,6 days 16:12:00,160.2,6.675,1,54.88,64.00800000000001,2.6016763848396502,70.36
T0000444,A00107,M00076,2025-09-03 12:08:00,24.96,EUR,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Health,Italy,False,24.96,24.96,9,2025-05-22 09:38:00,142.78,Home,104 days 02:30:00,2498.5,104.10416666666667,0,,,,79.4125
T0000585,A00108,M00014,2025-09-04 17:54:00,62.59,EUR,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,Ireland,False,62.59,62.59,10,2025-09-03 12:08:00,24.96,Health,1 days 05:46:00,29.766666666666666,1.2402777777777778,1,24.96,24.96,2.5076121794871797,73.36222222222221
T0000330,A00107,M00015,2025-09-06 15:42:00,42.07,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,42.07,42.07,11,2025-09-04 17:54:00,62.59,Restaurants,1 days 21:48:00,45.8,1.9083333333333332,2,43.775000000000006,43.775000000000006,0.9610508280982295,72.285
T0000786,A00107,M00063,2025-11-26 15:18:00,99.16,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Entertainment,United Kingdom,True,99.16,99.16,12,2025-09-06 15:42:00,42.07,Restaurants,80 days 23:36:00,1943.6,80.98333333333333,0,,43.20666666666667,,69.53818181818183
T0000687,A00107,M00015,2025-11-26 16:06:00,54.42,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,54.42,54.42,13,2025-11-26 15:18:00,99.16,Entertainment,0 days 00:48:00,0.8,0.03333333333333333,1,99.16,57.195,0.5488100040338847,72.00666666666667
T0000807,A00107,M00071,2025-12-04 20:47:00,42.5,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Fashion,United Kingdom,True,42.5,42.5,14,2025-11-26 16:06:00,54.42,Restaurants,8 days 04:41:00,196.68333333333334,8.19513888888889,0,76.78999999999999,65.21666666666665,0.5534574814428963,70.65384615384616
T0000282,A00107,M00015,2025-12-20 13:14:00,29.76,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,29.76,29.76,15,2025-12-04 20:47:00,42.5,Fashion,15 days 16:27:00,376.45,15.685416666666667,0,65.36,65.36,0.45532435740514077,68.64285714285714
T0000159,A00108,M00015,2025-12-26 17:52:00,29.08,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Restaurants,United Kingdom,False,29.08,29.08,16,2025-12-20 13:14:00,29.76,Restaurants,6 days 04:38:00,148.63333333333333,6.1930555555555555,1,36.13,56.46,0.8048712980902296,66.05066666666667
T0000486,A00107,M00039,2025-12-30 14:09:00,335.35,GBP,Purchase,Completed,False,none,C00092,United Kingdom,Standard,69.86,16,0.244,Sports,United Kingdom,False,335.35,335.35,17,2025-12-26 17:52:00,29.08,Restaurants,3 days 20:17:00,92.28333333333333,3.8451388888888887,1,33.78,50.983999999999995,9.927471876850207,63.74
T0000183,A00109,M00023,2025-04-12 15:21:00,10.6,GBP,Purchase,Completed,False,none,C00093,United Kingdom,Premium,67.67,14,0.322,Books,United Kingdom,True,10.6,10.6,1,,,,,,,0,,,,
T0000289,A00109,M00055,2025-08-04 17:36:00,38.85,GBP,Purchase,Completed,False,none,C00093,United Kingdom,Premium,67.67,14,0.322,Home,United Kingdom,True,38.85,38.85,2,2025-04-12 15:21:00,10.6,Books,114 days 02:15:00,2738.25,114.09375,0,,,,10.6
T0000413,A00109,M00004,2025-10-14 20:43:00,67.2,EUR,Purchase,Completed,False,none,C00093,United Kingdom,Premium,67.67,14,0.322,Groceries,Italy,False,67.2,67.2,3,2025-08-04 17:36:00,38.85,Home,71 days 03:07:00,1707.1166666666666,71.12986111111111,0,,38.85,,24.725
T0000717,A00111,M00044,2025-03-05 15:50:00,200.14,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Travel,Italy,True,200.14,200.14,1,,,,,,,0,,,,
T0000005,A00110,M00060,2025-06-16 18:59:00,79.56,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Entertainment,Italy,True,79.56,79.56,2,2025-03-05 15:50:00,200.14,Travel,103 days 03:09:00,2475.15,103.13125000000001,0,,,,200.14
T0000209,A00110,M00004,2025-07-24 18:31:00,75.72,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Groceries,Italy,False,75.72,75.72,3,2025-06-16 18:59:00,79.56,Entertainment,37 days 23:32:00,911.5333333333333,37.980555555555554,0,,79.56,,139.85
T0000229,A00110,M00044,2025-08-17 18:12:00,110.76,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Travel,Italy,True,110.76,110.76,4,2025-07-24 18:31:00,75.72,Groceries,23 days 23:41:00,575.6833333333333,23.986805555555552,0,75.72,77.64,1.4627575277337561,118.47333333333331
T0000131,A00110,M00044,2025-09-30 16:21:00,88.12,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Travel,Italy,True,88.12,88.12,5,2025-08-17 18:12:00,110.76,Travel,43 days 22:09:00,1054.15,43.92291666666667,0,,93.24000000000001,,116.545
T0000732,A00110,M00068,2025-10-01 18:47:00,58.52,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Fashion,Italy,True,58.52,58.52,6,2025-09-30 16:21:00,88.12,Travel,1 days 02:26:00,26.433333333333334,1.101388888888889,1,88.12,91.53333333333335,0.6640944167044939,110.85999999999999
T0000119,A00110,M00020,2025-12-11 13:22:00,48.78,EUR,Purchase,Completed,False,none,C00094,Italy,Standard,64.74,16,0.207,Books,Italy,True,48.78,48.78,7,2025-10-01 18:47:00,58.52,Fashion,70 days 18:35:00,1698.5833333333333,70.77430555555556,0,,73.32000000000001,,102.13666666666667
T0000659,A00112,M00016,2025-01-20 12:09:00,18.38,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,18.38,18.38,1,,,,,,,0,,,,
T0000426,A00112,M00080,2025-02-03 23:51:00,19.49,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Health,United States,False,19.49,19.49,2,2025-01-20 12:09:00,18.38,Restaurants,14 days 11:42:00,347.7,14.487499999999999,0,18.38,18.38,1.060391730141458,18.38
T0000088,A00112,M00016,2025-04-13 12:00:00,80.3,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,80.3,80.3,3,2025-02-03 23:51:00,19.49,Health,68 days 12:09:00,1644.15,68.50625000000001,0,,18.935,,18.935
T0000521,A00112,M00016,2025-04-29 16:32:00,24.14,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,24.14,24.14,4,2025-04-13 12:00:00,80.3,Restaurants,16 days 04:32:00,388.53333333333336,16.18888888888889,0,80.3,49.894999999999996,0.30062266500622664,39.38999999999999
T0000265,A00112,M00016,2025-05-02 14:18:00,20.48,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,20.48,20.48,5,2025-04-29 16:32:00,24.14,Restaurants,2 days 21:46:00,69.76666666666667,2.9069444444444446,1,52.22,41.309999999999995,0.3921869015702796,35.5775
T0000371,A00112,M00016,2025-06-02 13:59:00,564.33,USD,Purchase,Completed,True,high_amount,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,564.33,564.33,6,2025-05-02 14:18:00,20.48,Restaurants,30 days 23:41:00,743.6833333333333,30.986805555555552,0,,41.64,,32.558
T0000746,A00112,M00016,2025-07-29 20:49:00,89.31,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,89.31,89.31,7,2025-06-02 13:59:00,564.33,Restaurants,57 days 06:50:00,1374.8333333333333,57.28472222222222,0,,292.40500000000003,,121.18666666666667
T0000358,A00112,M00016,2025-08-04 16:40:00,16.87,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,16.87,16.87,8,2025-07-29 20:49:00,89.31,Restaurants,5 days 19:51:00,139.85,5.827083333333333,1,89.31,326.82000000000005,0.18889262120703168,116.63285714285715
T0000709,A00112,M00009,2025-08-14 16:57:00,74.16,EUR,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,Spain,False,74.16,74.16,9,2025-08-04 16:40:00,16.87,Restaurants,10 days 00:17:00,240.28333333333333,10.011805555555556,0,53.09,223.50333333333333,1.3968732341307213,104.1625
T0000353,A00112,M00011,2025-08-16 17:02:00,15.11,EUR,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,Germany,False,15.11,15.11,10,2025-08-14 16:57:00,74.16,Restaurants,2 days 00:05:00,48.083333333333336,2.0034722222222223,1,60.11333333333334,186.16750000000002,0.25135854497061105,100.8288888888889
T0000278,A00112,M00016,2025-08-27 18:42:00,702.78,USD,Purchase,Completed,True,high_amount,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,702.78,702.78,11,2025-08-16 17:02:00,15.11,Restaurants,11 days 01:40:00,265.6666666666667,11.069444444444445,0,48.8625,151.95600000000002,14.382808902532616,92.257
T0000451,A00112,M00016,2025-09-10 09:27:00,30.74,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,30.74,30.74,12,2025-08-27 18:42:00,702.78,Restaurants,13 days 14:45:00,326.75,13.614583333333334,0,264.01666666666665,179.64600000000002,0.11643204343160155,147.7590909090909
T0000171,A00112,M00072,2025-09-28 16:23:00,40.61,USD,Refund,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Fashion,United States,True,-40.61,-40.61,13,2025-09-10 09:27:00,30.74,Restaurants,18 days 06:56:00,438.93333333333334,18.288888888888888,0,30.74,154.82833333333335,1.3210800260247235,138.0075
T0000757,A00112,M00016,2025-11-01 17:59:00,31.51,USD,Purchase,Completed,False,none,C00095,United States,Standard,61.09,16,0.288,Restaurants,United States,False,31.51,31.51,14,2025-09-28 16:23:00,40.61,Fashion,34 days 01:36:00,817.6,34.06666666666667,0,,146.71166666666667,,130.51538461538462
